Code,title,Fully Specified Name,Description,Inclusions,Exclusions
1F2H,Scedosporiosis,,"An opportunistic infection caused by fungal species of the genus Scedosporium. The most common clinical presentation is disseminated infection, which is associated with underlying disease, especially haematological malignancy, or with organ transplantation, especially of the lung. Infections of lung, bones or joints are also well recognised.",,
1F2J,Sporotrichosis,,"A disease caused by an infection with the fungi Sporothrix schenckii. This disease presents with symptoms depending on the site of infection. Transmission is by direct contact with infected thorny plants, sphagnum moss, soil, bales of hays, or infected plant material. Confirmation is by identification of Sporothrix schenckii from a tissue or skin sample.",,
1F2J.0,Lymphocutaneous sporotrichosis,,"This is the most common type of sporotrichosis and follows implantation of Sporothrix schenckii spores into a cutaneous wound, most commonly on the upper extremity. In addition to a localised nodule or pustule, a chain of nodules develops along draining lymphatics. In longstanding cases regional lymph nodes may become involved.",,
1F2J.1,Fixed cutaneous sporotrichosis,,Cutaneous sporotrichosis which remains localised to the area of inoculation.,,
1F2J.2,Pulmonary sporotrichosis,,"Pulmonary forms of infection, although uncommon, can occur when Sporothrix schenckii conidia are inhaled. 
Symptoms of pulmonary sporotrichosis mimic those of tuberculosis including constitutional complaints of fever, night sweats, weight loss, and fatigue as well as respiratory complaints including dyspnoea, cough, purulent sputum, and haemoptysis.",,
1F2J.3,Disseminated sporotrichosis,,,,
1F2K,Talaromycosis,,"Talaromycosis is an infection due to Talaromyces marneffei, an ubiquitous saprophyte of soil and decomposing organic matter. This dimorphic fungus, formerly known as Penicillium marneffei, is endemic to Southeast Asia and the southern part of China. Once considered rare, its occurrence has increased due to AIDS. It is now the third most common opportunistic infection in HIV-positive individuals. The most common symptoms are fever, skin lesions, anaemia, generalised lymphadenopathy, and hepatomegaly.",,
1F2L,Emmonsiosis,,"An opportunistic infection caused by a variety of Emmonsia and Emmonsia-like fungal species. It was historically seen as a rare lung pathogen but is now increasingly reported as a disseminated infection in persons immunosuppressed, particularly as the result of HIV infection.",,
1F2L.0,Disseminated adiaspiromycosis,,"An increasingly reported fulminant fungal infection caused by Emmonsia and Emmonsia-like fungal species. It is seen in the context of profound immunosuppression, especially from HIV infection. This is in contrast with pulmonary adiaspiromycosis, which is also caused by Emmonsia species but typically affects immunocompetent individuals. Its clinical presentation is similar to those of histoplasmosis and blastomycosis. Skin and lung involvement is characteristic but the CNS and blood may also be affected.",,Pulmonary adiaspiromycosis
1F2L.1,Pulmonary adiaspiromycosis,,Pulmonary adiaspiromycosis is an infection of the lungs due to inhalation of spores of the saprophytic soil fungus Chrysosporium parvum (formerly Emmonsia parva). The fungus affects many species of rodents but may occasionally infect humans. It is characterised by the presence of huge spherules (adiaspores) in the lungs.,Adiaspiromycosis,
1F40,Malaria due to Plasmodium falciparum,,"A disease caused by an infection with the protozoan parasite Plasmodium falciparum. This disease is characterised by fever, chills, headache, myalgia, arthralgia, weakness, vomiting, or diarrhoea. This disease may also present with splenomegaly, anaemia, thrombocytopenia, hypoglycaemia, pulmonary or renal dysfunction, or neurologic changes. Transmission is through the bite of an infected mosquito. Confirmation is by identification of Plasmodium falciparum in a blood sample.",,
1F40.0,Plasmodium falciparum malaria with cerebral complications,,"A disease of the cerebrum, caused by an infection with the protozoan parasite Plasmodium falciparum. This disease commonly presents with retinal whitening, splenomegaly, anaemia, thrombocytopenia, hypoglycaemia, pulmonary dysfunction, renal dysfunction, or neurologic changes. This disease may also present with fever, chills, headache, myalgia, arthralgia, weakness, vomiting, or diarrhoea. Transmission is through the bite of an infected mosquito. Confirmation is by identification of Plasmodium falciparum in a blood sample.",,
1F41,Malaria due to Plasmodium vivax,,"A disease caused by an infection with the protozoan parasite Plasmodium vivax. This disease is characterised by fever, chills, headache, nausea and vomiting, body aches, or general malaise. Transmission is through the bite of an infected mosquito. Confirmation is by identification of Plasmodium vivax in a blood sample.",,when mixed with Plasmodium falciparum
1F41.0,Plasmodium vivax malaria with rupture of spleen,,,,
1F42,Malaria due to Plasmodium malariae,,"A disease caused by an infection with the protozoan parasite Plasmodium malariae. This disease is characterised by fever, chills, headache, nausea and vomiting, body aches, or general malaise. Transmission is through the bite of an infected mosquito. Confirmation is by identification of Plasmodium malariae in a blood sample.",,when mixed with Plasmodium falciparum; when mixed with Plasmodium vivax
1F42.0,Plasmodium malariae malaria with nephropathy,,"Quartan malarial nephropathy is a rare complication of malariae (quartan) malaria, especially occurring in children; it is a glomerulonephritis, usually fatal.",,
1F43,Malaria due to Plasmodium ovale,,"A disease caused by an infection with the protozoan parasite Plasmodium ovale. This disease is characterised by fever, chills, headache, nausea and vomiting, body aches, or general malaise. Transmission is through the bite of an infected mosquito. Confirmation is by identification of Plasmodium ovale in a blood sample.",,when mixed with Plasmodium falciparum; when mixed with Plasmodium malariae; when mixed with Plasmodium vivax
1F44,Other parasitologically confirmed malaria,,,,
1F45,Malaria without parasitological confirmation,,Clinically diagnosed malaria without parasitological confirmation,clinically diagnosed malaria without parasitological confirmation,
1F50,Acanthamoebiasis,Acanthamoebiasis due to Acanthamoeba,,Keratoconjunctivitis due to Acanthamoeba; Conjunctivitis due to Acanthamoeba,
1F51,African trypanosomiasis,,A disease caused by an infection with the protozoan parasite Trypanosoma brucei. This disease presents with symptoms depending on the form of the protozoan parasite (Trypanosoma brucei rhodesiense or Trypanosoma brucei gambiense). Transmission is through the bite of an infected tsetse fly. Confirmation is by identification of Trypanosoma brucei in a blood or tissue sample.,,
1F51.0,Gambiense trypanosomiasis,,"A disease caused by an infection with the protozoan parasite Trypanosoma brucei gambiense. This disease is characterised by fever, headache, muscle and joint aches, or malaise. This disease may also present with lymphadenopathy, weight loss, or neurological deficits. Transmission is through the bite of an infected tsetse fly. Confirmation is by identification of Trypanosoma brucei gambiense in a biopsy of the lymph node.",Infection due to Trypanosoma brucei gambiense; West African sleeping sickness,
1F51.00,Meningitis in Gambiense trypanosomiasis,,,,
1F51.1,Rhodesiense trypanosomiasis,,"A disease caused by an infection with the protozoan parasite Trypanosoma brucei rhodesiense. This disease is characterised by a chancre at the site of the bite. This disease may also present with fever, headache, muscle and joint aches, or lymphadenopathy. Transmission is through the bite of an infected tsetse fly. Confirmation is by identification of Trypanosoma brucei rhodesiense in a blood sample, lymph node fluid, or biopsy of the chancre.",East African sleeping sickness; Infection due to Trypanosoma brucei rhodesiense,
1F51.10,Meningitis in Rhodesiense trypanosomiasis,,,,
1F52,Babesiosis,,"A disease caused by the protozoan parasite Babesia. This disease is characterised by reproduction and lysis of erythrocytes leading to symptoms that depend on the level of parasitaemia and immune status of the infected individual. This disease may present with fever, chills, malaise, myalgia, haemolytic anaemia, shock, or may be asymptomatic. Transmission is through the bite of an infected tick (Ixodes), or vertical transmission. Confirmation is by identification of Babesia in a blood smear, or detection of antibodies against Babesia.",piroplasmosis,
1F53,Chagas disease,,"A disease caused by an infection with the protozoan parasite Trypanosoma cruzi. This disease is characterised by fever, headache, lymphadenopathy, pallor, muscle pain, dyspnoea, swelling, or abdominal or chest pain. This disease may also be asymptomatic. Transmission is by direct contact with faeces from an infected triatomine bug, vertical transmission, iatrogenic transmission, or ingestion of contaminated food or water. Confirmation is by identification of Trypanosoma cruzi in a blood sample.",American trypanosomiasis; infection due to Trypanosoma cruzi,
1F53.1,Acute Chagas disease without heart involvement,,"A disease caused by an acute infection with the protozoan parasite Trypanosoma cruzi. This disease is characterised by fever, headache, lymphadenopathy, pallor, muscle pain, dyspnoea, swelling, or abdominal or chest pain. This disease presents with no cardiac involvement. Transmission is by direct contact with faeces from an infected triatomine bug, vertical transmission, iatrogenic transmission, or ingestion of contaminated food or water. Confirmation is by identification of Trypanosoma cruzi in a blood sample.",,
1F53.2,Chronic Chagas disease with heart involvement,,"A disease caused by a chronic infection with the protozoan parasite Trypanosoma cruzi. This disease commonly presents with severe malaise or cardiac involvement (such as cardiomyopathy, cardiac failure, thromboembolism, bradyarrhythmias, tachyarrhythmias, apical aneurysms, or cardiac arrest). Transmission is by direct contact with faeces from an infected triatomine bug, vertical transmission, iatrogenic transmission, or ingestion of contaminated food or water. Confirmation is by identification of Trypanosoma cruzi in a blood sample.",Chagas' disease with myocarditis,
1F53.3,Chagas disease with digestive system involvement,,"A disease caused by an infection with the protozoan parasite Trypanosoma cruzi. This disease is characterised by severe malaise or digestive system involvement (such as megaoesophagus or megacolon). Transmission is by direct contact with faeces from an infected triatomine bug, vertical transmission, iatrogenic transmission, or ingestion of contaminated food or water. Confirmation is by identification of Trypanosoma cruzi in a blood sample.",,
1F53.4,Meningitis in Chagas disease,,,,
1F54,Leishmaniasis,,"Leishmaniasis is due to infection by vector-borne protozoa from the genus Leishmania. These protozoa exist as obligate intracellular parasites in human and mammalian hosts and are transmitted from host to host by certain species of sandfly. Depending on the Leishmania species involved, the resultant disease picture may range from a localised cutaneous ulcer through extensive mucocutaneous destruction to severe systemic disease.",,
1F54.0,Visceral leishmaniasis,,"A disease caused by an infection with the protozoan parasite Leishmania. This disease is characterised by biphasic fever, hepatosplenomegaly, pancytopenia, wasting, darkening of the skin, or may be asymptomatic. Transmission is through the bite of an infected female phlebotomine sandfly. Confirmation is by identification of Leishmania from a tissue or blood sample, or detection of antibodies against Leishmania.",Kala-azar,
1F54.1,Cutaneous leishmaniasis,,"Cutaneous leishmaniasis results from bites by sandflies infected by protozoan parasites of the genus Leishmania. Phlebotomus is the principal vector in the Old World (Mediterranean, North Africa, Ethiopia and Asia), where L. major, L. tropica, L. aethiopica and L. donovani infantum predominate. Other sandflies are responsible for transmitting the New World species, L. mexicana and L. brasiliensis. The commonest presentation is with one or more crusted nodules or ulcers on exposed sites which gradually heal with scarring. Mexican and Ethiopian forms have a tendency to cause diffuse infiltration of the skin; South American forms frequently progress to mucocutaneous leishmaniasis.",,
1F54.2,Mucocutaneous leishmaniasis,,"Mucocutaneous leishmaniasis is a secondary infection of nasal and oral mucosae, predominantly by Leishmania braziliensis. It usually first manifests within two years of initial cutaneous infection but often after the latter has healed. It results from lymphatic or haematogenous spread of infection and can cause severe local tissue destruction.",Leishmania braziliensis infection,
1F55,Naegleriasis,,Any condition caused by an infection with the protozoan parasite Naegleria.,Primary amoebic meningoencephalitis,
1F56,Rhinosporidiosis,,"Rhinosporidiosis is a chronic, usually painless localised infection of the mucous membranes. Formerly believed to be a fungus, the causative agent, Rhinosporidium seeberi, has also never been cultured. With 18S rDNA sequencing, this organism has been shown to be a protistan parasite. Rhinosporidiosis occurs worldwide, and the greatest numbers of cases are found in southern India and Sri Lanka.",,
1F57,Toxoplasmosis,,"A disease caused by an infection with the protozoan parasite Toxoplasma gondii. This disease is characterised by fever, lymphadenitis, sore throat, or rash. Transmission is by direct ingestion of contaminated food, indirectly by food or water contaminated with infected cat faeces, or vertical transmission. Confirmation is by detection of antibodies against Toxoplasma gondii, or identification of Toxoplasma gondii in tissue, cerebrospinal fluid, blood, or other body fluids.",,
1F57.0,Hepatitis due to Toxoplasma gondii,,"A disease of the liver, caused by an infection with the protozoan parasite Toxoplasma gondii. This disease is characterised by jaundice. Transmission is by haematogenous spread to the liver after direct ingestion of contaminated food, or indirect transmission by consumption of food or water contaminated with infected cat faeces. Confirmation is by detection of antibodies against Toxoplasma gondii in a blood sample or identification of Toxoplasma gondii in hepatic tissue.",,
1F57.1,Meningoencephalitis due to Toxoplasma gondii,,"A disease of the meninges and brain, caused by an infection with the protozoan parasite Toxoplasma gondii. This disease is characterised by seizures, neck pain, neurological deficits, or alterations in behaviour, cognition, or consciousness. Transmission is by haematogenous spread to the meninges and brain after direct ingestion of contaminated food, or indirect transmission by consumption of food or water contaminated with infected cat faeces. Confirmation is by detection of antibodies against Toxoplasma gondii in cerebrospinal fluid or identification of Toxoplasma gondii in cerebrospinal fluid, and advanced imaging of the nervous system.",Toxoplasma meningoencephalitis,
1F57.2,Pulmonary toxoplasmosis due to Toxoplasma gondii,,"In immunodeficient patients, toxoplasmosis most often occurs in persons with defects in T cell–mediated immunity such as those receiving corticosteroids, anti–tumour necrosis factor (TNF) therapies, or cytotoxic drugs and those with hematologic malignancies, organ transplants, or acquired immunodeficiency syndrome (AIDS).

Pulmonary toxoplasmosis in the immunodeficient patient may appear in the form of interstitial pneumonitis, necrotizing pneumonitis, consolidation, pleural effusion, or empyema, or all of these.

AIDS patients with Toxoplasma pneumonia present with cough, dyspnoea, and fever. As toxoplasmosis is generally seen only in advanced HIV infection with CD4 counts below 100, the majority of AIDS patients who develop toxoplasma pneumonia already have had previous HIV-associated opportunistic infections. In solid organ transplant patients, this is most commonly due to transplantation of a toxoplasma-seropositive lung or heart into a seronegative recipient, resulting in primary pulmonary disease. In bone marrow transplant patients, pulmonary toxoplasmosis occurs in 0.28% to 0.45% of patients. Unlike solid organ transplant patients, most of these patients have reactivation, not primary disease.",Pulmonary toxoplasmosis,
1F57.3,Eye disease due to Toxoplasma gondii,,"Chorioretinitis or ocular toxoplasmosis is a relatively common manifestation of T. gondii infection. Ocular toxoplasmosis occurs when cysts deposited in or near the retina become active, producing tachyzoites. Focal necrotizing retinitis is the characteristic lesion, but retinal scars from prior reactivation are typically present.",Toxoplasma oculopathy,
1F58,Microsporidiosis,,,,
1F60,Angiostrongyliasis,,"A disease caused by an infection with the parasitic worm Angiostrongylus. This disease commonly presents with fever, headache, stiffness of the neck and back, tingling or painful feelings in the skin, nausea and vomiting, or may be asymptomatic. Transmission is by ingestion of larvae in contaminated food.",,
1F60.0,Eosinophilic meningitis due to Angiostrongylus cantonensis,,"A disease of the meninges caused by an infection with Angiostrongylus cantonensis. This disease is characterised by fever, headache, stiffness of the neck, nausea, vomiting, muscular weakness, or paraesthesia. This disease may also present with abscesses, cerebral oedema, haemorrhage, diplopia, ataxia, or blindness. Transmission is by ingestion of infected undercooked snails, slugs, or transport hosts (such as frogs, fresh water shrimp, or land crabs). Confirmation is by identification of Angiostrongylus cantonensis from a cerebrospinal fluid sample, blood sample, or from a food history.",,
1F60.1,Intestinal angiostrongyliasis,,"A disease of the intestines caused by an infection with the parasitic worm Angiostrongylus costaricensis. This disease is characterised by abdominal pain, fever, nausea, or vomiting. This disease may also present with intestinal obstruction or perforation. Transmission is by ingestion of infected undercooked slugs, or food contaminated by infected slugs or their slime. Confirmation is by identification of Angiostrongylus costaricensis from a cerebrospinal fluid sample, blood sample or from a food history.",,
1F61,Anisakiasis,,"A disease caused by an infection with the parasitic worm Anisakis. This disease presents with severe abdominal pain, nausea, vomiting, or a hypersensitivity reaction. Transmission is by ingestion of undercooked contaminated fish or squid. Confirmation is by a history of consumption of undercooked fish or squid, or identification of Anisakis in the intestines or in a vomit sample.",Infection due to Anisakis larvae,
1F62,Ascariasis,Ascariasis due to Ascaris lumbricoides,"A disease caused by an infection with the parasitic worm Ascaris lumbricoides. This disease presents with symptoms depending on the extent of the infection, ranging from asymptomatic to intestinal blockage. Transmission is by the faecal-oral route from the ingestion of Ascaris eggs in contaminated food or water. Confirmation is by identification of Ascaris eggs in a faecal sample.",,
1F63,Capillariasis,,,,
1F63.0,Capillariasis of the intestine,Capillariasis of the intestine due to Capillaria philippinensis,"A condition caused by an infection with the parasitic worm Capillaria philippinensis. This condition is characterised by abdominal pain, diarrhoea, nausea, vomiting, or weight loss. Transmission is by ingestion of infected undercooked fish, or autoinfection. Confirmation is by identification of Capillaria philippinensis in a tissue biopsy of the small intestines or faecal sample.",,Capillariasis due to Capillaria hepatica
1F64,Dracunculiasis,Dracunculiasis due to Dracunculus medinensis,"A disease resulting from drinking water contaminated with water fleas infected with larvae of the nematode Dracunculus medinensis. It may take up to a year from ingestion of larvae for a mature gravid female worm to migrate to the skin and discharge immature larvae on contact with water. Dracunculiasis typically manifests as an intensely pruritic papule on a lower extremity from which part of the worm may emerge. Secondary pyogenic infection is common. This may be preceded by generalised symptoms such as fever, pruritus, urticaria and oedema.",Guinea worm infestation,
1F65,Enterobiasis,,"A disease of the intestine, caused by an infection with the parasitic worm Enterobius. This disease is characterised by inflammation of the anus, pruritus, rectal pain, or may be asymptomatic. Transmission is by the faecal-oral route or airborne transmission of the eggs from the parasitic worm. Confirmation is by identification of Enterobius eggs around the perianal region.",Oxyuriasis; Pinworm infection; Threadworm infection,
1F66,Filariasis,,"infections with nematodes of the superfamily Filarioidea; presence of living worms in the body is mainly asymptomatic but the death of adult worms leads to granulomatous inflammation and permanent fibrosis; organisms of the genus Elaeophora infect wild elk and domestic sheep causing ischaemic necrosis of the brain, blindness, and dermatosis of the face.",,Onchocerciasis
1F66.0,Loiasis,Infections due to Loa Loa,"A disease caused by an infection with the parasitic worm Loa loa. This disease is characterised by Calabar swellings found anywhere on the body (commonly found near joints). This disease may also present with generalised itching, muscle pain, joint pain, fatigue or may be asymptomatic. Transmission is through the bite of an infected fly (genus Chrysops). Confirmation is by identification of adult Loa loa in the skin or eye, Loa loa microfilariae in a blood sample obtained in the day (1000 - 1400), or detection of antibodies against Loa loa in a blood sample.",Calabar swelling; Eye worm disease of Africa; Loa loa infestation,
1F66.1,Mansonelliasis,,"A disease caused by an infection with the parasitic worm Mansonella. This disease is characterised by pruritus, dermal pigmentary changes, fever, or lymphadenopathy, or may be asymptomatic. Transmission is through the bite of an infected midge (genus Culicoides) or blackfly (genus Simulium). Confirmation is by identification of Mansonella microfilariae in a skin or blood sample.",,
1F66.2,Filariasis due to Brugia species,,,,
1F66.3,Lymphatic filariasis,,"Infestation by filarial nematodes of the genera Wuchereria and Brugia. It is acquired via transcutaneous injection of larvae by mosquitoes previously infested with microfilariae from the blood of a human host. The adult worms live in the lymphatics but release microfilariae into the bloodstream to complete the life cycle of the parasite. Clinical disease occurs in only a minority of those infected. In the acute stage this may present as an acute painful adenolymphangitis with fever. Chronic infestation causes progressive obstruction of lymphatic vessels and can result in disfiguring lymphoedema (elephantiasis), particularly of the genitalia and lower extremities.",,Lymphoedema due to lymphatic filariasis
1F66.30,Filariasis due to Wuchereria bancrofti,,"This is a parasitic disease (usually an infectious tropical disease) that is caused by thread-like nematodes (roundworms) belonging to the superfamily Filarioidea, also known as ""filariae"".",Bancroftian filariasis,
1F66.31,Filariasis due to Brugia malayi,,"This is a parasitic disease (usually an infectious tropical disease) that is caused by thread-like nematodes (roundworms) belonging to the superfamily Filarioidea, also known as ""filariae"". This diagnosis is due to a nematode (roundworm), one of the three causative agents of lymphatic filariasis in humans.",,
1F66.32,Filariasis due to Brugia timori,,"This is a parasitic disease (usually an infectious tropical disease) that is caused by thread-like nematodes (roundworms) belonging to the superfamily Filarioidea, also known as ""filariae"". This diagnosis is due to a human filarial parasitic nematode (roundworm) which causes the disease ""Timor filariasis.""",,
1F66.4,Subcutaneous dirofilariasis,,"Subcutaneous dirofilariasis normally results from the transmission of microfilariae of Dirofilaria repens from the latter’s natural animal host to man via a mosquito bite. The adult worm cannot develop fully in man but typically manifests as a subcutaneous nodule, commonly located on or around the eyelids.",,
1F67,Gnathostomiasis,,"A disease caused by an infection with the parasitic worm Gnathostoma. This disease is characterised by painful, itchy swelling under the skin from movement of the parasite under the skin. This disease may also initially present with fever, lethargy, abdominal pain, vomiting, or diarrhoea, and may infect other parts of the body (lungs, bladder, eyes, ears, nervous system). Transmission is commonly by ingestion of undercooked contaminated freshwater fish, eels, frogs, birds, or reptiles, or ingestion of contaminated water. Confirmation is commonly by detection of antibodies against Gnathostoma, identification of migratory skin lesions, eosinophilia, and history of potential exposure.",Wandering swelling,
1F68,Hookworm diseases,,"A disease caused by an infection with the parasitic worm Ancylostoma. This disease is characterised by pruritus at the site of larval penetration. In mild infections, this disease may be asymptomatic; in moderate to severe infections, this disease may present with cough, pharyngeal irritation during larval migration in airways, iron-deficiency anaemia, abdominal pain, nausea, bloody diarrhoea, fatigue, or delayed development (mental or physical). Transmission is by direct contact with larvae from soil or sand contaminated with dog or cat faeces (by percutaneous migration of larvae), ingestion of larvae, or vertical transmission. Confirmation is by identification of Ancylostoma in a faecal sample.",,
1F68.0,Ancylostomiasis,,This is inflammation of the duodenum due to Ancylostoma hookworms.,hook-worm infestation by Ancylostoma,
1F68.1,Necatoriasis,Necatoriasis due to Necator americanus,"A disease caused by an infection with the parasitic worm Necator americanus. This disease is characterised by pruritus at the site of larval penetration. In mild infections, this disease may be asymptomatic; in moderate to severe infections, this disease may present with cough, pharyngeal irritation during larval migration in airways, iron-deficiency anaemia, abdominal pain, nausea, arthralgia, or delayed development (mental or physical). Transmission is by direct contact with larvae from soil or sand contaminated with dog or cat faeces (by percutaneous migration of larvae). Confirmation is by identification of Necator americanus in a faecal sample.",Infection due to Necator americanus,
1F68.2,Cutaneous larva migrans,,"A disease caused by an infection with the parasitic worm larvae, commonly Ancylostoma braziliense, A. caninum, or Uncinaria stenocephala. This disease is characterised by intense pruritus and erythematous, serpiginous lesions due to migration of parasitic larvae in the upper dermis where the larvae penetrate the skin. Transmission is by direct contact with larvae from soil or sand contaminated with dog or cat faeces (by percutaneous migration of larvae).",,
1F69,Oesophagostomiasis,,This refers to an inflammation of small intestine caused by infection due to a nematode called Oesophagostomum bifurcum.,,
1F6A,Onchocerciasis,Onchocerciasis due to Onchocerca volvulus,"Any condition caused by an infection with the parasitic worm Onchocerca volvulus. These conditions are characterised by the presence of firm subcutaneous nodules filled with adult worms, pruritus, long-term corneal inflammation (keratitis), or thickening of the corneal stroma. If untreated, these infections will lead to blindness. Transmission is through the bite of an infected Simulium fly.",,
1F6A.0,Onchocerciasis of the eye,,"A disease of the eye, caused by an infection with the parasitic worm Onchocerca volvulus. This disease is characterised by transient punctate keratitis, or potentially blinding conditions (such as sclerosing keratitis, iridocyclitis, or optic atrophy). Transmission is through the bite of an infected Simulium fly. Confirmation is by identification of Onchocerca volvulus from the anterior chamber of the eye.",Ocular onchocerciasis,
1F6A.1,Onchocerciasis of the skin,,"A disease of the skin, caused by an infection with the parasitic worm Onchocerca volvulus. This disease is characterised by subcutaneous nodules on the skin (commonly affecting the iliac crests, ribs, knees, or trochanters). Transmission is through the bite of an infected Simulium fly. Confirmation is by identification of Onchocerca volvulus in a skin sample.",Cutaneous onchocerciasis,
1F6B,Strongyloidiasis,,"A disease caused by the parasitic worm Strongyloides. This disease presents with symptoms depending on the site of infection (gastrointestinal tract, pulmonary system, dermis, or systemic), or may be asymptomatic. Transmission is by direct contact through penetration of the skin (generally the feet) with larvae from faecally contaminated soil, or autoinfection of an established infection. Confirmation is by identification of Strongyloides larvae in faecal samples, duodenal fluid samples, sputum, pleural fluid, or tissue samples.",,Trichostrongyliasis
1F6C,Syngamosis,,"A disease caused by an infection with the parasitic worm Mammomonogamus. This disease is characterised by chronic nonproductive cough, crawling sensation in the throat, wheezing, or difficulties breathing. Transmission may be by ingestion of adult worms or eggs in contaminated food or water. Confirmation is by identification of adult Mammomonogamus by direct visualization, or identification of Mammomonogamus eggs in sputum or faecal samples.",,
1F6D,Toxocariasis,,"A condition caused by an infection with the parasitic worm Toxocara. In ocular infections, this condition is characterised by vision loss or inflammation of the eye; in visceral infections, this condition is characterised by fever, coughing, enlarged liver, or pneumonia. This condition may also be asymptomatic. Transmission is by the faecal-oral route through the ingestion of food, water, or soil that contains Toxocara eggs (contaminated by faeces from an infected dog or cat). Confirmation is by detection of antibodies against Toxocara in a blood sample.",Toxocara infestation,
1F6E,Trichinosis,,"A disease caused by an infection with the parasitic worm Trichinella. This disease is characterised by fever, nausea, diarrhoea, vomiting, fatigue, or abdominal discomfort. This disease may also present with headache, chills, cough, swelling of the face and eyes, or aching joints and muscle pains. Transmission is by ingestion of contaminated meat. Confirmation is by detection of antibodies against Trichinella in a blood sample.",,
1F6F,Trichostrongyliasis,,"A disease caused by an infection with the parasitic worm Trichostrongylus. This disease is characterised by abdominal pain, diarrhoea, weight loss, or may be asymptomatic. Transmission is by ingestion of contaminated food or water. Confirmation is by identification of Trichostrongylus eggs in a faecal sample.",,
1F6G,Trichuriasis,Trichuriasis due to Trichuris trichiura,"A disease of the small intestine, caused by an infection with the parasitic worm Trichuris trichiura. This disease is commonly asymptomatic. This disease may also present with painful diarrhoea (containing a mixture of mucus, water, or blood). Transmission is by the faecal-oral route. Confirmation is by identification of Trichuris trichiura eggs in a faecal sample.",Trichocephaliasis,
1F6H,Uncinariosis,Uncinariosis due to Uncinaria stenocephala,"A disease caused by an infection with the parasitic worm Uncinaria stenocephala. This disease is characterised by pruritus at the site of larval penetration. In mild infections, this disease may be asymptomatic; in moderate to severe infections, this disease may present with cough, pharyngeal irritation during larval migration in airways, iron-deficiency anaemia, abdominal pain, nausea, arthralgia, or delayed development (mental or physical). Transmission is by direct contact with larvae from soil or sand contaminated with dog or cat faeces (by percutaneous migration of larvae). Confirmation is by identification of Uncinaria stenocephala in a faecal sample.",,
1F70,Cysticercosis,,"A disease caused by an infection of tissue with larval cysts from the parasitic worm Taenia solium. This disease presents with symptoms depending on the site of infection (central nervous system, eye, or muscle). Transmission is through haematogenous spread of larvae to affected tissue after ingestion of Taenia solium eggs (or proglottids) in contaminated food or water. Confirmation is commonly by detection of antibodies against Taenia solium in a blood sample, cerebrospinal fluid, or faeces, and by advanced imaging of affected tissue.",cysticerciasis infection due to larval form of Taenia solium,
1F70.0,Cysticercosis of central nervous system,,"A disease of the central nervous system, caused by an infection of tissue with larval cysts from the parasitic worm Taenia solium. This disease presents with symptoms depending on the site of infection, the number and size of cysts, and the individual's immune status. This disease may present with epilepsy, chronic headache, hydrocephalus, neurological deficits, or may be asymptomatic. Transmission is by haematogenous spread of larvae to the central nervous system after ingestion of Taenia solium eggs in contaminated food or water. Confirmation is by detection of antibodies against Taenia solium in a blood sample, or cerebrospinal fluid and advanced imaging of the brain.",,
1F70.00,Meningitis due to Cysticercosis,,"A disease of the meninges, caused by an infection with larval cysts from the parasitic worm Taenia solium. This disease is characterised by headache, fever, seizures, or neurological deficits. Transmission is through hematogenous spread of larvae to the meninges after ingestion of Taenia solium eggs (or proglottids) in contaminated food or water. Confirmation is by advanced imaging and detection of antibodies against Taenia solium from serum or cerebrospinal fluid.",,
1F70.1,Cysticercosis of eye,,"A disease of the eye, caused by an infection of tissue with larval cysts from the parasitic worm Taenia solium. This disease is characterised by cysts floating in the vitreous humour of the eye leading to impaired vision. Transmission is by haematogenous spread of larvae to the eye after ingestion of Taenia solium eggs in contaminated food or water. Confirmation is commonly by history of travel in parasite endemic regions and advanced imaging of the eye.",,
1F71,Diphyllobothriasis,,"A disease caused by an infection with the parasitic worm Diphyllobothrium. This disease is characterised by abdominal discomfort, diarrhoea, vomiting, or weight loss. This disease may be asymptomatic. Transmission is by ingestion of infected undercooked fish. Confirmation is by identification of Diphyllobothriasis eggs in a faecal sample.",,larval diphyllobothriasis
1F72,Dipylidiasis,Dipylidiasis due to Dipylidium caninum,"A condition caused by an infection with the parasitic worm Dipylidium caninum. This condition is commonly present with abdominal pain, diarrhoea, anal pruritus, or may be asymptomatic. Transmission is by ingestion of an infected flea. Confirmation is by identification of Dipylidium caninum eggs in a faecal sample.",,
1F73,Echinococcosis,,,Hydatidosis,
1F73.0,Echinococcus infection of liver,,,,
1F73.1,Echinococcus infection of lung,,,,
1F73.2,Echinococcus infection of bone,,,,
1F73.3,Echinococcus infection of central nervous system,,,,
1F74,Hymenolepiasis,,"A disease caused by an infection with the parasitic worm Hymenolepis. This disease is commonly asymptomatic. This disease may present with nausea, weakness, abdominal pain, diarrhoea, or vomiting. Transmission is by the ingestion of eggs commonly in contaminated food or water, or ingestion of infected arthropods. Confirmation is by identification of Hymenolepis eggs in a faecal sample.",,
1F75,Sparganosis,,"A disease caused by an infection with the parasitic worm Spirometra. This disease presents with symptoms depending on the site of the infection. Transmission is by ingestion of contaminated water or ingestion of infected undercooked second intermediate hosts (such as fish, reptiles or amphibians). Confirmation is by identification of Spirometra eggs in a faecal sample.",Larval diphyllobothriasis; Spirometrosis,
